snapshot_month,client_id,n_contacts,n_success_calls,n_fail_calls,n_sms,n_emails,bal_min_30d,bal_max_30d,bal_avg_30d,amt_sum_30d,risk_score,engagement_score,days_since_last_txn,is_term_deposit,is_credit_active,is_mobile_app_user,is_salary_client,is_churn_this_month
2025-01,C000177,1,0,1,2,2,117987.24595558528,369375.5493128707,254734.0,239876.98632089113,0.9404192073007469,0.015823171996820817,84,0,1,1,1,0
2025-01,C000178,3,1,2,1,0,101704.91879869778,177039.9484624101,125728.0,114395.3547333572,0.5128970555188094,0.8696060824747774,53,0,1,1,1,0
2025-01,C000179,2,0,2,0,1,148977.85123537606,242143.713551636,217286.0,111251.09857207326,0.797732263348214,0.36739072869707046,58,0,1,1,0,0
2025-01,C000180,0,0,0,1,0,132984.1458827737,276571.19136872044,186844.0,29683.14193937713,0.3765302877892983,0.232055739701156,35,0,0,0,1,0
2025-01,C000181,0,0,0,0,0,89955.42853683307,360968.99866127886,223094.0,194702.42748617163,0.615253653282414,0.7604243116824717,16,1,1,1,1,0
2025-01,C000182,2,1,1,0,1,109883.77360865078,357248.77363957686,237998.0,96702.82419762955,0.8529819953305915,0.9283835056363074,0,1,1,0,0,0
2025-01,C000183,6,1,5,2,0,142415.50584949006,363565.01798805036,208548.0,109707.67012658736,0.06616518883444045,0.019155485551252904,63,0,0,1,1,0
2025-01,C000184,2,1,1,2,0,55227.904223860045,110884.86028289609,78918.0,38311.104150735235,0.9129310047746899,0.3397702422988438,12,0,1,1,1,0
2025-01,C000185,2,1,1,0,0,230643.1215726598,452589.89544194605,258446.0,154575.28250125004,0.1984910746053491,0.16488477656513845,15,1,0,1,1,0
2025-01,C000186,1,0,1,2,0,50096.109330134605,192020.3603727945,109524.0,105430.73674529963,0.4623911769125407,0.864962605115202,43,0,0,1,1,0
2025-01,C000187,3,0,3,0,0,59292.444463662054,83223.43764468585,73088.0,46366.96666880304,0.11692353552539148,0.682153161561635,51,1,1,1,1,0
2025-01,C000188,0,0,0,0,0,65231.518098152024,116966.12612619782,80484.0,66216.88688186128,0.8983864665840349,0.3995187845869348,88,1,0,1,1,1
2025-01,C000189,1,0,1,1,2,3549.060015022845,6938.105814703822,4866.0,1039.3362865045842,0.17252387694636206,0.5679742973160805,62,0,0,1,1,1
2025-01,C000190,2,0,2,0,0,158944.40213401942,270298.04971599195,224820.0,165331.48811288437,0.35920874698269034,0.823552226611819,80,0,1,1,0,1
2025-01,C000191,3,2,1,1,0,198340.23666548386,319491.9270887846,244318.0,147821.2894334908,0.3032858908492829,0.9325548784193121,5,0,0,1,1,0
2025-01,C000192,3,1,2,2,0,11255.761243679843,14810.033334025098,14306.0,12341.337980261584,0.648235897382097,0.23148009591298824,34,0,1,1,1,0
2025-01,C000193,1,0,1,1,1,88445.02192157687,202775.73244403585,180173.0,181980.56124706965,0.04191521671625753,0.41918287590212133,27,0,1,0,0,0
2025-01,C000194,3,1,2,1,0,219953.82255103564,403816.5038897269,283373.0,239501.724413993,0.42845790384879545,0.7314964640431391,42,1,1,0,1,0
2025-01,C000195,2,1,1,0,0,97282.47687267308,327241.0391519965,191651.0,137096.77017068103,0.828488133895241,0.712845995860955,3,0,0,0,1,0
2025-01,C000196,2,1,1,1,1,180729.82911165978,266303.58110086306,242909.0,275065.96429104207,0.1811832790500828,0.6227534032398411,46,0,0,1,1,0
2025-01,C000197,5,3,2,0,0,108473.99147055187,267417.4969810979,225279.0,28402.8449366118,0.8349472056944037,0.9746905960485515,80,0,1,1,1,1
2025-01,C000198,0,0,0,1,0,45222.609775130135,97315.03466855522,81211.0,70449.56295798151,0.36411277501049943,0.5662150157526166,1,0,1,1,1,0
2025-01,C000199,2,1,1,0,0,110537.44616182591,356330.66667857213,215456.0,242051.5142176024,0.09536092127300355,0.45005863942622526,46,1,0,0,1,1
2025-01,C000200,3,1,2,0,0,30321.269146139402,95612.92522720908,55311.0,38836.96845986731,0.7339053770018694,0.3465587598165476,1,0,1,0,0,0
2025-01,C000201,3,2,1,1,0,154102.99346001784,361837.8991163739,212834.0,206358.00651147746,0.1411075940213511,0.5455821217920664,49,0,0,1,1,0
2025-01,C000202,1,1,0,0,3,136778.33318336256,316092.1660171522,209288.0,247732.53351439885,0.7680054353132096,0.4343614981412177,9,0,0,1,1,0
2025-01,C000203,5,3,2,0,2,121124.68636860746,186081.87553236377,154756.0,162821.66938721726,0.10284259215747671,0.12595519637935826,39,0,1,0,0,0
2025-01,C000204,2,0,2,1,0,153557.90744339186,445892.00358559465,297209.0,273963.12316466664,0.2187138889065392,0.05994330086130828,79,0,0,1,0,0
2025-01,C000205,2,0,2,0,1,56954.40227482551,144035.30228175793,88803.0,74606.22839470155,0.7242545274991332,0.4925990052218141,1,0,1,0,1,0
2025-01,C000206,2,0,2,1,1,105004.09633544489,171182.58809255107,138645.0,94003.71383969358,0.69783278550517,0.9002641112020704,88,0,1,1,1,0
2025-01,C000207,3,0,3,1,2,124189.7115136541,240756.76729014437,217356.0,44310.36531188064,0.8315183331122236,0.918397542081558,4,0,0,1,1,1
2025-01,C000208,0,0,0,0,0,167535.41539607733,420225.1043234313,249997.0,288345.24254052894,0.5657449506132892,0.5144613277398942,69,1,0,1,1,0
2025-01,C000209,2,0,2,2,0,62944.56559115131,102794.75420640397,70111.0,69670.7872739507,0.32694102433667527,0.3057439574472911,80,0,1,1,1,0
2025-01,C000210,3,1,2,1,1,186302.72226161242,296188.5880773199,,152431.9761583845,0.7965085197237084,0.232541331620855,71,0,1,0,1,0
2025-01,C000211,1,0,1,0,0,62976.577504564135,150917.25048235155,145326.0,61797.19924690604,0.9325445893524509,0.5232130549708749,18,0,0,1,1,0
2025-01,C000212,5,1,4,2,1,66095.97505827766,248873.34848066134,154271.0,134573.40095894778,0.33135221873631704,0.675662902207073,74,1,1,1,1,0
2025-01,C000213,4,1,3,0,0,60358.46870562247,100812.75356746114,92909.0,20955.99344944747,0.941048260038377,0.8726550721760554,88,0,0,1,1,0
2025-01,C000214,2,1,1,1,0,1583.6838104439923,2602.6311249106743,2390.0,2521.417077413379,0.2973615313084723,0.16253798746870785,59,0,1,0,0,0
2025-01,C000215,5,1,4,2,0,108819.64148825874,271730.2395202932,160223.0,81505.62635152465,0.6144000074313238,0.5236634160546108,45,1,1,1,0,0
2025-01,C000216,5,3,2,1,1,75747.73544584526,159682.44998411022,119333.0,142626.9945560062,0.010493641139944443,0.8950652888512458,73,1,1,0,1,0
2025-01,C000217,2,1,1,1,0,162238.4101868931,412691.58117359795,257658.0,282417.05849339324,0.8353725302842461,0.19688787177568357,10,1,1,1,1,0
2025-01,C000218,7,2,5,1,0,60196.769950978465,120789.20595381128,74095.0,30504.94675293614,0.8372372182218181,0.5429981326052693,14,0,0,0,1,0
2025-01,C000219,5,1,4,1,0,201941.1065794122,427091.2131651177,293975.0,313329.39213229413,0.5578736756600732,0.9597910204048502,70,0,0,0,1,0
2025-01,C000220,0,0,0,1,0,46172.9551379627,109449.61858310262,99624.0,66789.70863879858,0.2458474424934003,0.35813971652914445,42,0,1,0,1,1
2025-01,C000221,2,0,2,0,1,34139.765015491015,105094.91792479808,82863.0,24427.223621884186,0.09842418910136874,0.9567204338893498,7,0,1,0,1,0
2025-01,C000222,1,0,1,1,0,31514.02259681383,88430.76810498325,72219.0,35021.278031725735,0.7824258122127878,0.9925146201619713,52,0,1,1,1,0
2025-01,C000223,2,0,2,1,1,117844.4086520636,248760.9947161627,146923.0,24327.37192077467,0.6920505530397448,0.13998737672176287,39,0,0,1,1,1
2025-01,C000224,2,0,2,4,0,98771.58785693719,201375.7364328001,129039.0,96511.11987209442,0.9386648132933723,0.34985438418085446,78,0,0,1,1,0
2025-01,C000225,1,0,1,2,1,113653.3336088868,191168.95820764956,173097.0,101191.30765218934,0.31730547742048654,0.9119595841996332,16,0,0,1,1,0
2025-01,C000226,1,0,1,0,0,145603.46801733968,294218.4000121791,204258.0,111954.23396913116,0.5213770214737412,0.8965746584690102,24,0,1,1,1,0
2025-01,C000227,5,1,4,0,0,51566.33693099513,123095.46516508823,83441.0,62465.5050178343,0.06737687152192573,0.8315407863376656,38,1,1,1,1,0
2025-01,C000228,4,1,3,0,0,117256.35178865377,190096.60930317605,139080.0,100283.59266915271,0.6630272037231474,0.6790666044956374,12,0,1,0,0,0
2025-01,C000229,1,0,1,0,1,153389.5887178458,324181.6736927208,252231.0,278185.182625545,0.040288945734542114,0.5122147076770516,55,1,1,1,0,0
2025-01,C000230,3,1,2,0,0,164102.56894141246,402342.58322264865,267228.0,240163.78557336348,0.3669614070072005,0.14722707441051697,74,0,1,0,1,0
2025-01,C000231,4,3,1,1,1,26349.188426674325,57166.15329254961,33186.0,13080.4877745129,0.8123907241861509,0.0824059718619482,79,1,1,1,1,0
2025-01,C000232,5,2,3,1,0,97914.64656460907,258866.02183526364,226737.0,23955.578113853906,0.4454095211057868,,53,0,1,1,1,0
2025-01,C000233,4,1,3,1,0,220013.19911765947,293648.1778965647,250090.0,49259.57055123275,0.19453503316848408,0.8205521392557188,41,0,0,1,1,0
2025-01,C000234,4,3,1,2,2,151236.32462901238,344737.65747808816,273409.0,48668.8677244138,0.34979606180759193,0.8624965074015853,7,0,1,1,0,0
2025-01,C000235,4,1,3,1,0,251064.92087897903,419782.9405501877,298902.0,196837.01668526352,0.1383715947205566,0.982739540910386,53,0,0,1,1,0
2025-01,C000236,5,1,4,0,2,188049.31181881455,282369.0654810149,209440.0,233056.5676769815,0.3450168399245661,0.054732706924985886,72,0,0,0,1,0
2025-01,C000237,2,0,2,2,0,143646.5796686681,291766.74515508924,275667.0,253181.23932457325,0.7110009619498112,0.23449947767409374,54,0,1,0,0,1
2025-01,C000238,0,0,0,1,0,173851.20613304587,366408.5268223118,215286.0,204629.7415771923,0.671587742938926,0.03172249181603115,57,0,1,1,1,0
2025-01,C000239,5,3,2,0,1,185913.49835719398,230173.81689237632,218191.0,259882.52510827704,0.9513968619791061,0.13702091003632066,46,0,0,0,0,0
2025-01,C000240,6,3,3,1,1,72445.14084698209,236839.27568525856,157063.0,37103.091341745385,0.07053563759295656,0.9094295036858765,0,1,1,0,1,0
2025-01,C000241,3,1,2,5,0,102932.20963295837,216117.99545757982,122654.0,114067.06797141042,0.44545292973428785,0.5922213993314405,1,0,0,1,1,0
2025-01,C000242,3,1,2,1,0,206309.6154133395,301614.35352263757,235294.0,34684.71673837566,0.17909493932818155,0.39221779343354013,56,1,1,1,1,0
2025-01,C000243,5,2,3,4,0,61103.21837028615,109363.15484091306,85123.0,22417.777051240544,0.5964670754135437,0.8143839206690815,59,0,0,0,0,0
2025-01,C000244,4,1,3,1,0,45432.08515227928,86847.10068189645,74902.0,41465.98209283298,0.0722769475731766,0.5757858627744116,74,0,1,0,1,1
2025-01,C000245,1,0,1,1,0,153062.70823432365,291754.830412198,267864.0,194857.78480587952,0.5815642044379887,0.7146956752357342,84,0,1,1,1,0
2025-01,C000246,3,2,1,0,2,66526.3170868171,194824.80400003318,155706.0,101071.69833856405,0.21657918562724088,0.8726258854858964,89,1,0,1,1,0
2025-01,C000247,6,2,4,1,2,146117.8597091215,224481.63819395163,217341.0,199803.2294148215,0.4459555450921018,0.02002322973218762,79,0,1,1,1,0
2025-01,C000248,2,1,1,1,0,178156.84143003935,316963.660996353,201618.0,232434.97173370948,0.4271050453603432,0.47510034069172047,11,1,1,1,1,0
2025-01,C000249,2,0,2,0,0,182738.2821626406,303742.61873777426,270591.0,243783.03038475363,0.600251410099583,,65,1,0,1,1,0
2025-01,C000250,2,2,0,1,0,165449.62691010264,278697.23283079773,239103.0,247841.3353919046,0.08426436615585109,0.3560930851664217,68,0,0,0,1,0
2025-01,C000251,2,0,2,0,0,93613.02841773248,172322.23861600884,108311.0,47320.4992202925,0.2650812843385726,0.6961924503010899,37,0,0,0,1,0
2025-01,C000252,4,1,3,4,0,17525.519387295306,43170.413256812324,31063.0,3952.498531362783,0.24881902701993186,0.40788960850728007,10,0,1,1,0,0
2025-01,C000253,5,0,5,1,0,173376.23343597286,345199.1992978096,272012.0,302637.6878963677,0.012003027272682543,0.5528148757183491,37,0,0,1,1,0
2025-01,C000254,2,0,2,0,1,28221.20393847106,88907.46977682193,53482.0,27585.664891184308,0.9811815587938422,0.4662532815278354,22,0,0,1,0,1
2025-01,C000255,3,0,3,1,0,73353.34578291529,190529.59247308812,127549.0,136896.90571939375,0.23135764225940902,0.40424164210703917,48,1,1,1,1,0
2025-01,C000256,3,2,1,0,0,127344.95503674283,413021.2572025096,297457.0,328416.5864556135,0.610363007818157,0.5464070742121321,12,0,0,1,0,0
2025-01,C000257,5,2,3,1,0,95292.42939090858,269170.59845504106,157976.0,128521.57206354129,0.8992489182892025,0.6235053112473372,52,0,1,1,1,0
2025-01,C000258,2,1,1,0,3,25569.971466287083,69038.75334491693,41148.0,13439.193827165269,0.9520956516529238,0.341865768798151,67,1,1,1,0,0
2025-01,C000259,1,0,1,1,1,138985.1415857595,256465.5861857692,160177.0,181875.8309367703,0.6766172335525065,0.363403931999427,41,0,1,0,1,0
2025-01,C000260,1,0,1,0,0,110079.62253873413,386932.708562676,219394.0,243609.34137005848,0.04699250100311747,0.33881302160484816,86,0,1,1,1,0
2025-01,C000261,4,2,2,1,0,95493.12046511794,239520.2680195439,173635.0,49455.07793872332,0.3547972896563887,0.3999830182935685,87,0,1,0,1,0
2025-01,C000262,4,2,2,1,0,67739.7510853944,172178.89539360875,121975.0,127161.24096073286,0.4668780991231044,0.3597198619102696,56,1,1,1,1,0
2025-01,C000263,3,1,2,0,0,165543.230725221,368455.2003783285,216839.0,74328.90606596197,0.15844803718990597,0.06220509152569098,22,1,1,1,1,0
2025-01,C000264,2,0,2,2,0,16641.655441897678,56302.99418259241,41236.0,19057.36901963952,0.052481710099727574,0.4502362866726173,9,1,1,0,0,0
2025-01,C000265,2,0,2,1,0,232305.61143329978,365529.27071926213,267660.0,112224.64965441232,0.5619352535196633,0.11193457813478924,61,0,1,1,1,0
2025-01,C000266,6,2,4,1,0,97459.06431557352,291015.3943067295,161762.0,25956.805699725628,0.5785418182035315,0.08257215803527718,66,1,0,0,0,1
2025-01,C000267,4,1,3,3,0,199822.9973497154,374000.08726607723,229369.0,29002.646030852724,0.5341396961356972,0.6883384115465648,18,1,1,1,1,0
2025-01,C000268,4,2,2,0,0,57188.150538814574,111977.46855249193,104413.0,87164.34576181335,0.13332681634257515,0.8518459258388879,74,0,0,1,1,0
2025-01,C000269,5,1,4,1,0,159800.0482425203,330647.67645419197,243766.0,283662.05162789306,0.5711991839629137,0.8634315777893845,38,1,0,1,1,0
2025-01,C000270,2,1,1,1,0,132236.78033087082,322741.29448663525,252449.0,273935.2663506585,0.9666222208961075,0.44343910283604404,75,0,0,1,0,0
2025-01,C000271,2,1,1,0,2,240204.00740436395,359686.86819019576,270667.0,159472.68049130667,0.57654498995114,0.9833407684142266,67,0,0,1,1,0
2025-01,C000272,0,0,0,1,0,101063.19202522749,407744.09191794577,243422.0,147601.83998211948,0.2175879399316445,0.133778144993968,73,0,0,1,0,1
2025-01,C000273,3,2,1,1,0,96476.22074840256,288584.38951930014,162020.0,186344.5474557014,0.8001375827520759,0.24165892081918516,39,1,0,1,1,1
2025-01,C000274,1,1,0,0,0,39809.49832166521,53440.87691796834,53024.0,29168.547269138788,0.32937926930207573,0.6933775385188524,89,0,0,1,1,0
2025-01,C000275,2,0,2,1,0,204198.01675007737,382819.7290841195,263176.0,105831.61144203198,0.4744349141471741,0.3337765970697978,10,1,0,1,1,0
2025-01,C000276,0,0,0,0,1,25565.817591910825,54942.17116997931,45539.0,27796.275117299247,0.13328425808217315,0.9277457330754073,10,0,0,1,0,0
2025-01,C000277,2,1,1,1,1,50629.19444661904,74954.08713915039,70369.0,40709.59618803989,0.2926550976674078,0.5454279502117131,41,0,1,0,0,0
2025-01,C000278,3,2,1,1,1,108030.40454239548,306797.3462070546,254396.0,63402.5080597046,0.2600480402524339,0.3850580557189617,86,1,1,1,1,0
2025-01,C000279,4,2,2,3,0,226665.10310164822,454873.8616818426,255478.0,43892.25301652157,0.8218393227529025,0.6463099336573813,64,0,1,1,1,0
2025-01,C000280,2,0,2,3,2,32986.50894304623,52409.533734463446,49779.0,58232.721622649064,0.360059901930726,0.4778673549131358,89,0,1,1,0,0
2025-01,C000281,2,1,1,2,0,234273.56321666404,446123.6018356074,280676.0,182760.56651147956,0.5727605329550868,0.13722714661687108,88,1,0,1,0,1
2025-01,C000282,3,2,1,1,0,143747.91711401017,310496.24127347145,193758.0,174420.49247389773,0.8696164577322617,0.18944343316740275,36,0,1,1,0,1
2025-01,C000283,4,1,3,0,1,221288.96059182406,452486.564301448,292011.0,316080.04038904817,0.6894171338713246,0.28379794304154915,57,0,1,1,1,0
2025-01,C000284,1,1,0,1,1,196177.4990181765,372362.49712588143,266395.0,305112.24061667494,0.2999384897980636,0.019167887524977778,0,0,1,0,1,0
2025-01,C000285,2,1,1,0,2,28612.5339114799,44296.77331062657,36831.0,39946.3212255389,0.5739291361229822,0.3507776230103121,64,1,0,1,1,0
2025-01,C000286,2,1,1,0,1,137512.66972097167,485067.1586719763,275945.0,90008.74356551413,0.6136831877287435,0.22308633452897486,19,0,1,1,0,1
2025-01,C000287,1,0,1,0,0,90816.59054984643,268035.58888623235,200208.0,119644.9885399519,0.7336428403644485,0.8400188319206985,35,0,0,0,0,0
2025-01,C000288,2,0,2,0,0,66707.52671381057,162291.56231324654,97419.0,116005.25705363386,0.16361620413827627,0.6917776391419823,13,1,1,1,0,0
2025-01,C000289,3,1,2,1,0,87060.40304115074,263488.15183146053,193824.0,219902.42190504435,0.9528343891705844,0.2393322865473586,48,0,0,1,1,0
2025-01,C000290,3,1,2,1,1,228922.7802295347,435989.6983644022,257245.0,74950.12541095709,0.046196483201628835,0.579596727412674,57,0,1,1,0,0
2025-01,C000291,5,4,1,1,0,125789.77468392681,403584.27175909665,248301.0,80482.05998122955,0.2606616548329366,0.09252855436671914,1,1,1,1,0,0
2025-01,C000292,2,0,2,0,0,118674.32038047732,283059.5868711912,227409.0,143596.98327474511,0.0631830968602265,0.6111415232112462,55,0,0,1,0,0
2025-01,C000293,6,4,2,1,1,77824.62475213179,111605.58271054467,109092.0,88156.34922276108,0.27714435187335984,0.44967697718372,29,0,0,1,1,0
2025-01,C000294,2,0,2,0,0,22291.593596089795,34027.95855020229,33826.0,19110.17735618529,0.7180681612008608,0.44269370196743585,82,0,1,1,0,0
2025-01,C000295,1,0,1,2,0,142297.5167760195,257084.6218069705,220976.0,174456.77177932984,0.35874251054288864,0.9956451766743493,25,0,0,1,1,0
2025-01,C000296,0,0,0,2,0,167105.73535426988,280719.3773953835,204821.0,130166.00531781765,0.9348930465545086,0.6370858888547155,50,0,0,0,1,0
2025-01,C000297,2,1,1,2,0,118718.01921847273,203980.86038588342,133049.0,55074.89849548889,0.5858083942152443,0.10948236606899397,72,0,1,0,1,0
2025-01,C000298,3,1,2,0,1,266944.8220436088,487645.3730901704,297267.0,306246.33641600853,0.6352649873590809,0.04155984827225856,41,1,0,0,1,0
2025-01,C000299,6,0,6,0,1,44399.7100822068,162455.21435701565,96968.0,24555.456097811937,0.5202319605040254,0.03711331996230227,27,1,1,0,1,0
2025-01,C000300,4,3,1,0,0,23060.4259450934,68673.84578476132,38445.0,26531.564608164932,0.5026301156212535,0.2577784882039913,26,1,1,1,0,0
2025-01,C000301,2,1,1,2,0,183852.46269060276,464389.51142891165,275120.0,91983.30491480672,0.6077784386068872,0.08379097254826162,34,0,0,1,0,0
2025-01,C000302,5,2,3,1,0,23696.973237169048,104805.05613810105,59196.0,65666.08633857775,0.7645682637594303,0.07907602097664812,43,0,1,0,1,0
2025-01,C000303,3,2,1,1,1,83651.69022651215,209068.89388114755,153611.0,35127.97101211438,0.45326746075502133,0.8531758122578004,78,0,1,1,1,0
2025-01,C000304,4,2,2,2,0,70332.48348373233,141394.18908190366,81888.0,62646.901214909616,0.5277620653364475,0.5574409671635999,73,0,1,1,0,0
2025-01,C000305,1,0,1,1,0,118872.60696201365,203940.4442531777,161472.0,65545.26071117252,0.18443519058426494,0.49751642687443354,26,1,0,1,0,0
2025-01,C000306,3,2,1,0,1,18698.045593321003,62990.735536623906,38021.0,21739.374706093902,0.1889856599711751,0.28179735039649245,16,0,0,0,0,0
2025-01,C000307,2,0,2,2,0,179380.16358937448,313808.6302652836,270137.0,59722.194889433275,0.3833878636319985,0.8371619641950256,48,1,1,1,0,0
2025-01,C000308,3,0,3,0,0,196222.4212383077,405462.1683024724,294441.0,347207.0022253205,0.7403782969410198,0.11800602661937487,17,0,1,1,1,0
2025-01,C000309,2,0,2,0,0,223142.36236598488,518720.03782036825,288740.0,240293.91810581356,0.4934799980728777,0.9231739886192648,49,1,1,0,1,0
2025-01,C000310,4,1,3,0,1,111349.4621472359,205432.04743308772,162355.0,145366.633564523,0.5077521518626643,0.4991086581076065,27,0,0,0,1,0
2025-01,C000311,1,0,1,0,1,2525.8376853371897,6314.275383684157,5285.0,5424.593254430851,0.20930607583420857,0.07252231695448141,70,0,1,1,0,0
2025-01,C000312,2,0,2,1,0,8348.32924308823,10450.661019648134,9642.0,3806.0543961832495,0.5201946077238856,0.5657420260709014,25,0,1,1,0,0
2025-01,C000313,2,2,0,1,0,157479.0381114738,265066.119953775,232596.0,120152.97426423086,0.8431448650297454,0.6442130159896179,10,0,0,1,0,0
2025-01,C000314,3,0,3,0,0,236782.720164067,344209.3125989071,279906.0,128902.8565128498,0.1156056106115122,0.38863094560710276,18,0,1,1,0,0
2025-01,C000315,6,2,4,1,1,175584.34766494142,322951.9451908814,199345.0,,0.6067928958213368,0.8494699015836623,18,0,0,1,1,0
2025-01,C000316,2,0,2,4,0,106109.71712108367,379540.0434205441,240269.0,106358.32342897054,0.7829236142575724,0.4426548482604331,34,1,0,1,1,0
2025-01,C000317,5,1,4,3,0,198932.20433485246,339874.5515799992,263879.0,48658.16331756142,0.4262977174034259,0.44233545805021546,72,1,0,1,0,1
2025-01,C000318,3,2,1,0,0,70368.2721909101,126793.11992766117,82771.0,17857.1405872804,0.672019762180535,0.6354279207029719,86,0,0,1,1,0
