client_id,gender,age,marital_status,job_position,credit_sum,credit_month,tariff_id,score_shk,education,living_region,monthly_income,credit_count,overdue_credit_count,open_account_flg
199,F,31,UNM,SPC,26990.0,12,1.9,0.570585,SCH,ОБЛ АСТРАХАНСКАЯ,20000.0,1.0,0.0,0
200,F,40,WID,UMN,23016.0,10,1.32,0.362996,GRD,ПЕРМСКИЙ КРАЙ,50000.0,2.0,0.0,0
201,F,23,MAR,SPC,18109.0,10,1.6,0.735251,SCH,ОБЛ МОСКОВСКАЯ,28000.0,1.0,0.0,0
202,F,25,MAR,SPC,68489.0,12,1.1,0.305796,SCH,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА,50000.0,3.0,0.0,0
203,F,27,UNM,SPC,15225.0,10,1.32,0.453561,SCH,УЛЬЯНОВСКАЯ ОБЛАСТЬ,35000.0,4.0,1.0,0
204,F,31,UNM,SPC,24912.0,10,1.19,0.366816,GRD,ОБЛ САМАРСКАЯ,30000.0,2.0,0.0,0
205,F,36,MAR,SPC,12959.0,10,1.1,0.345969,GRD,ОБЛ БЕЛГОРОДСКАЯ,30000.0,1.0,0.0,0
206,F,49,UNM,SPC,13799.0,10,1.6,0.668163,SCH,КРАЙ ЗАБАЙКАЛЬСКИЙ,40000.0,1.0,0.0,0
207,F,33,MAR,UMN,21977.0,10,1.1,0.336448,GRD,ОБЛ БРЯНСКАЯ,45000.0,2.0,0.0,1
208,F,27,UNM,SPC,53668.0,10,1.6,0.623652,GRD,ЯМАЛО-НЕНЕЦКИЙ АО,40000.0,3.0,0.0,0
209,M,24,UNM,SPC,14390.0,5,1.5,0.64217,UGR,САНКТ-ПЕТЕРБУРГ,35000.0,2.0,0.0,1
210,F,58,MAR,BIS,51813.0,10,1.16,0.465066,GRD,КРАЙ СТАВРОПОЛЬСКИЙ,60000.0,2.0,0.0,0
211,F,26,DIV,SPC,18529.0,10,1.6,0.537177,GRD,ОБЛ МОСКОВСКАЯ,30000.0,2.0,0.0,0
212,M,45,MAR,SPC,8885.23,12,1.1,0.34217,SCH,САРАТОВСКАЯ ОБЛ,24000.0,2.0,0.0,1
213,F,44,MAR,SPC,13058.0,12,1.1,0.509324,SCH,ОБЛ АСТРАХАНСКАЯ,37000.0,2.0,1.0,0
214,M,37,MAR,SPC,61990.0,6,1.6,0.39925,GRD,ТАТАРСТАН РЕСП,45000.0,4.0,0.0,0
215,F,49,DIV,SPC,18828.0,12,1.1,0.532745,SCH,ОБЛ АСТРАХАНСКАЯ,22000.0,1.0,0.0,1
216,M,64,MAR,SPC,24359.0,12,1.1,0.362996,SCH,РОСТОВСКАЯ ОБЛ,27500.0,1.0,0.0,0
217,F,29,MAR,SPC,20129.0,10,1.1,0.466291,SCH,ОБЛ МОСКОВСКАЯ,30000.0,1.0,0.0,0
218,F,25,UNM,SPC,14571.9,10,1.19,0.287929,GRD,САНКТ-ПЕТЕРБУРГ,65000.0,2.0,0.0,0
219,M,20,MAR,SPC,26190.91,12,1.1,0.529336,SCH,САМАРСКАЯ ОБЛАСТЬ,28000.0,0.0,0.0,1
220,F,49,MAR,SPC,20079.0,10,1.5,0.592074,SCH,СВЕРДЛОВСКАЯ ОБЛ,22000.0,2.0,1.0,0
221,F,44,MAR,SPC,28288.0,12,1.1,0.397802,GRD,РОСТОВСКАЯ ОБЛ,28000.0,4.0,0.0,0
222,M,48,MAR,SPC,15808.0,10,1.1,0.512319,SCH,ТВЕРСКАЯ ОБЛАСТЬ,40000.0,0.0,0.0,0
223,F,46,MAR,SPC,15158.0,10,1.6,0.570789,SCH,ОБЛ ВЛАДИМИРСКАЯ,15000.0,0.0,0.0,0
224,F,48,MAR,SPC,4989.0,12,1.3,0.374939,SCH,ОБЛ МОСКОВСКАЯ,40000.0,2.0,0.0,0
225,F,44,DIV,UMN,22068.0,12,1.1,0.306982,GRD,РЕСП КАРАЧАЕВО-ЧЕРКЕССКАЯ,20000.0,1.0,0.0,0
226,F,32,MAR,SPC,14990.0,6,1.1,0.188338,GRD,МОСКВА,20000.0,1.0,0.0,0
227,M,26,MAR,SPC,27898.0,10,1.6,0.572417,SCH,ПЕРМСКИЙ КРАЙ,25000.0,0.0,0.0,0
228,F,46,UNM,ATP,10121.11,10,1.6,0.636912,SCH,ЧУВАШСКАЯ РЕСПУБЛИКА,19000.0,2.0,0.0,0
229,F,55,MAR,SPC,19087.0,12,1.1,0.292192,GRD,ОБЛ АРХАНГЕЛЬСКАЯ,70000.0,8.0,0.0,0
230,M,47,MAR,SPC,14158.0,10,1.1,0.401779,SCH,ОБЛ ИВАНОВСКАЯ,17000.0,1.0,0.0,0
231,M,36,MAR,SPC,16621.11,10,1.1,0.394475,SCH,ОБЛ ВОЛГОГРАДСКАЯ,22000.0,1.0,0.0,0
232,F,57,MAR,SPC,21416.67,10,1.5,0.499075,SCH,СВЕРДЛОВСКАЯ ОБЛ,30200.0,5.0,0.0,0
233,F,38,MAR,SPC,26076.0,3,1.1,0.556808,SCH,ОБЛ МОСКОВСКАЯ,95000.0,2.0,0.0,1
234,M,30,UNM,SPC,56990.0,12,1.1,0.539087,GRD,МОСКВА Г,75000.0,0.0,0.0,0
235,F,32,UNM,SPC,29160.0,10,1.19,0.38868,GRD,ОБЛ ВОЛОГОДСКАЯ,40000.0,3.0,0.0,0
236,F,45,MAR,SPC,20976.0,12,1.4,0.421752,SCH,ОБЛ ТЮМЕНСКАЯ,30000.0,3.0,0.0,0
237,F,33,UNM,SPC,63068.0,10,1.6,0.505675,GRD,УДМУРТСКАЯ РЕСП,30000.0,5.0,0.0,1
238,M,50,MAR,SPC,28040.0,10,1.9,0.47293,SCH,ОБЛ ТЮМЕНСКАЯ,50000.0,3.0,0.0,0
239,F,21,UNM,SPC,19018.0,12,1.1,0.414219,UGR,ОБЛ НОВОСИБИРСКАЯ,26000.0,1.0,0.0,0
240,F,31,UNM,SPC,8390.0,6,1.1,0.427834,GRD,МОСКВА,60000.0,7.0,1.0,0
241,M,52,MAR,SPC,29158.0,12,1.1,0.389612,SCH,ОБЛ ИРКУТСКАЯ,38000.0,2.0,0.0,0
242,F,42,MAR,SPC,16358.0,10,1.1,0.3827,GRD,КРАСНОЯРСКИЙ КРАЙ,36000.0,1.0,0.0,0
243,F,38,MAR,SPC,44188.0,12,1.4,0.402518,GRD,ОБЛ СВЕРДЛОВСКАЯ,75000.0,1.0,0.0,0
244,M,29,UNM,SPC,24392.05,12,1.1,0.54105,SCH,ОБЛ МОСКОВСКАЯ,40000.0,1.0,0.0,1
245,F,37,UNM,SPC,13459.0,10,1.1,0.487874,GRD,СВЕРДЛОВСКАЯ ОБЛАСТЬ,22000.0,3.0,0.0,0
246,F,25,MAR,NOR,12619.0,10,1.6,0.611482,SCH,ОРЛОВСКАЯ ОБЛ,20000.0,1.0,0.0,0
247,M,33,MAR,SPC,24919.0,12,1.6,0.653829,SCH,ОБЛ ЛЕНИНГРАДСКАЯ,40000.0,4.0,0.0,0
248,F,24,MAR,SPC,33788.0,12,1.1,0.500853,GRD,ТАТАРСТАН РЕСП,40000.0,1.0,0.0,0
249,F,43,WID,SPC,13358.0,10,1.1,0.324544,UGR,ТВЕРСКАЯ ОБЛ,34000.0,5.0,0.0,0
250,M,22,UNM,SPC,47788.0,10,1.6,0.674764,SCH,ЯМАЛО-НЕНЕЦКИЙ АО,60000.0,0.0,0.0,0
251,M,31,MAR,UMN,24474.0,10,1.1,0.330378,GRD,ОБЛ ИРКУТСКАЯ,60000.0,2.0,0.0,0
252,F,34,MAR,SPC,11779.0,10,1.1,0.410039,GRD,РЕСП БАШКОРТОСТАН,20000.0,3.0,0.0,0
253,M,30,MAR,SPC,10490.0,12,1.1,0.489529,SCH,САРАТОВСКАЯ ОБЛ,22000.0,1.0,0.0,0
254,F,43,MAR,SPC,16228.0,12,1.1,0.43889,SCH,СВЕРДЛОВСКАЯ ОБЛАСТЬ,20000.0,0.0,0.0,1
255,M,32,MAR,SPC,11236.0,13,1.4,0.424673,GRD,КРАСНОДАРСКИЙ КРАЙ,55000.0,2.0,1.0,0
256,F,65,WID,PNA,19334.7,10,1.19,0.441729,SCH,РЕСП БАШКОРТОСТАН,15000.0,2.0,0.0,0
257,M,40,MAR,SPC,73245.0,10,1.6,0.458215,GRD,САНКТ-ПЕТЕРБУРГ,70000.0,0.0,0.0,0
258,F,42,WID,SPC,29879.0,10,1.6,0.486729,GRD,ОБЛ ИРКУТСКАЯ,20000.0,3.0,0.0,0
259,F,42,MAR,SPC,24869.0,14,1.9,0.253805,SCH,ОБЛ ВОЛОГОДСКАЯ,25000.0,4.0,0.0,0
260,F,38,DIV,WOI,25070.0,6,1.3,0.181219,GRD,МОСКВА,35000.0,1.0,0.0,1
261,F,22,UNM,SPC,18392.0,4,1.6,0.298302,UGR,САМАРСКАЯ ОБЛ,35000.0,0.0,0.0,0
262,F,28,UNM,SPC,16064.13,8,1.6,0.470174,GRD,ОРЛОВСКАЯ ОБЛ,15000.0,0.0,0.0,0
263,F,32,CIV,SPC,36680.0,14,1.0,0.368113,GRD,КРАЙ СТАВРОПОЛЬСКИЙ,30000.0,4.0,0.0,0
264,F,31,DIV,BIS,24905.0,10,1.32,0.483119,SCH,САМАРСКАЯ ОБЛ,30000.0,0.0,0.0,0
265,M,26,MAR,SPC,44778.0,10,1.1,0.403304,GRD,ОБЛ ЛЕНИНГРАДСКАЯ,40000.0,2.0,0.0,0
266,F,59,MAR,SPC,79776.9,10,1.23,0.475431,SCH,ОБЛ АСТРАХАНСКАЯ,25000.0,1.0,0.0,0
267,F,50,DIV,DIR,26376.0,6,1.1,0.360803,GRD,ОБЛ АРХАНГЕЛЬСКАЯ,51000.0,2.0,0.0,0
268,M,40,MAR,SPC,16021.0,10,1.4,0.328584,GRD,ОБЛ МОСКОВСКАЯ,44000.0,2.0,0.0,0
269,F,36,MAR,SPC,29069.0,10,1.6,0.503501,GRD,САНКТ-ПЕТЕРБУРГ Г,40000.0,3.0,0.0,0
270,F,45,UNM,SPC,19569.0,10,1.6,0.574703,SCH,РЕСП КОМИ,30000.0,0.0,0.0,0
271,M,29,MAR,SPC,27769.0,10,1.5,0.568245,SCH,ХАБАРОВСКИЙ КРАЙ,40000.0,5.0,0.0,0
272,F,21,UNM,SPC,53189.0,18,1.1,0.455815,SCH,САНКТ-ПЕТЕРБУРГ Г,54000.0,,,1
273,F,51,MAR,SPC,29387.0,12,1.3,0.463118,GRD,САНКТ-ПЕТЕРБУРГ,22000.0,1.0,0.0,0
274,M,23,CIV,ATP,5790.0,6,1.1,0.508563,SCH,ТОМСКАЯ ОБЛ,20000.0,,,1
275,M,27,UNM,SPC,43388.0,10,1.1,0.401334,SCH,МОСКВА Г,70000.0,3.0,0.0,0
276,F,34,MAR,SPC,58932.0,12,1.9,0.390283,GRD,МОСКОВСКАЯ ОБЛАСТЬ,240000.0,1.0,0.0,0
277,M,30,MAR,SPC,30591.0,10,1.16,0.161181,GRD,ОБЛ САМАРСКАЯ,50000.0,4.0,0.0,1
278,M,45,DIV,SPC,19495.45,12,1.1,0.569241,SCH,ОБЛ СВЕРДЛОВСКАЯ,25000.0,1.0,0.0,0
279,F,41,MAR,NOR,33559.0,10,1.5,0.403157,GRD,ОБЛ МОСКОВСКАЯ,60000.0,0.0,0.0,0
280,F,37,MAR,SPC,5752.0,4,1.3,0.511942,SCH,ОБЛ ТЮМЕНСКАЯ,27000.0,0.0,0.0,0
281,M,26,MAR,UMN,19470.0,10,1.32,0.477951,GRD,ОБЛ ЛЕНИНГРАДСКАЯ,53000.0,,,1
282,F,20,UNM,SPC,20466.0,10,1.1,0.519139,SCH,ОБЛ СВЕРДЛОВСКАЯ,38000.0,,,0
283,F,40,MAR,SPC,11680.0,6,1.0,0.432864,GRD,КРАЙ СТАВРОПОЛЬСКИЙ,15000.0,4.0,1.0,1
284,M,53,DIV,SPC,15078.41,12,1.6,0.750848,SCH,МОСКВА,35000.0,1.0,0.0,1
285,M,42,MAR,SPC,24908.0,12,1.1,0.40296,SCH,ТУЛЬСКАЯ ОБЛ,30000.0,3.0,0.0,0
286,M,44,MAR,SPC,15610.0,10,1.4,0.295036,UGR,ОБЛ МОСКОВСКАЯ,40000.0,3.0,0.0,0
287,F,56,UNM,SPC,22669.0,10,1.1,0.807289,SCH,СВЕРДЛОВСКАЯ ОБЛАСТЬ,35000.0,2.0,1.0,0
288,M,51,MAR,UMN,77967.0,24,1.1,0.555323,SCH,РЕСП. САХА (ЯКУТИЯ),70000.0,7.0,0.0,1
289,M,28,UNM,UMN,47479.0,12,1.6,0.552702,GRD,КРАЙ АЛТАЙСКИЙ,45000.0,1.0,0.0,0
290,F,33,MAR,SPC,13809.0,10,1.1,0.293303,SCH,СВЕРДЛОВСКАЯ ОБЛ,12000.0,1.0,0.0,0
291,F,20,UNM,SPC,53189.0,12,1.6,0.755443,GRD,ОБЛ ЛЕНИНГРАДСКАЯ,45000.0,0.0,0.0,0
292,F,21,UNM,SPC,43988.0,12,1.1,0.457322,GRD,САНКТ-ПЕТЕРБУРГ,50000.0,,,0
293,M,22,UNM,SPC,14440.0,12,1.6,0.72351,UGR,ОБЛ ИРКУТСКАЯ,28000.0,1.0,0.0,0
294,M,27,MAR,SPC,24452.0,10,1.16,0.935197,GRD,ОБЛ НИЖЕГОРОДСКАЯ,37000.0,,,1
295,F,48,DIV,SPC,8381.91,6,1.7,0.39715,GRD,МОСКВА,80000.0,5.0,0.0,0
296,F,56,DIV,UMN,74858.0,10,1.6,0.505989,SCH,ЯМАЛО-НЕНЕЦКИЙ АО,44000.0,2.0,0.0,0
297,M,23,UNM,SPC,63980.0,10,1.6,0.511014,SCH,МОСКВА Г,45000.0,1.0,0.0,0
298,M,31,MAR,SPC,20288.0,10,1.1,0.495384,SCH,ТАТАРСТАН РЕСП,45000.0,4.0,0.0,1
299,F,64,MAR,SPC,52168.0,36,1.1,0.492815,SCH,РЕСП. САХА (ЯКУТИЯ),50000.0,1.0,0.0,0
300,F,66,WID,PNA,14560.0,10,1.43,0.589723,SCH,ИРКУТСКАЯ ОБЛ,32000.0,4.0,0.0,0
301,F,37,MAR,SPC,23278.0,14,1.1,0.399549,SCH,ОБЛ МОСКОВСКАЯ,40000.0,2.0,0.0,0
302,M,28,MAR,SPC,34370.0,12,1.9,0.55946,SCH,ОБЛ МОСКОВСКАЯ,45000.0,1.0,0.0,1
303,F,28,UNM,WOI,30627.0,10,1.3,0.468062,UGR,ОБЛ ТЮМЕНСКАЯ,30000.0,3.0,0.0,0
304,F,40,MAR,SPC,8389.0,6,1.1,0.498076,SCH,СВЕРДЛОВСКАЯ ОБЛАСТЬ,35000.0,1.0,0.0,0
305,F,41,MAR,SPC,23968.0,10,1.6,0.719182,SCH,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА,35000.0,2.0,0.0,1
306,M,41,MAR,SPC,5579.0,12,1.1,0.458215,SCH,ОРЕНБУРГСКАЯ ОБЛ,20000.0,0.0,0.0,0
307,M,39,MAR,UMN,26589.0,12,1.1,0.367098,GRD,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА,70000.0,4.0,0.0,0
308,F,23,UNM,SPC,51278.0,10,1.6,0.630961,SCH,ОБЛ ИВАНОВСКАЯ,30000.0,1.0,0.0,0
309,M,42,UNM,SPC,16317.0,10,1.1,0.402813,GRD,ЯМАЛО-НЕНЕЦКИЙ АО,80000.0,1.0,0.0,0
310,M,46,MAR,SPC,31868.0,10,1.6,0.595781,SCH,КРАЙ ЗАБАЙКАЛЬСКИЙ,30000.0,2.0,0.0,0
311,M,26,UNM,SPC,44991.0,12,1.17,0.315663,GRD,РЕСП БАШКОРТОСТАН,56000.0,2.0,0.0,1
312,M,34,MAR,SPC,12890.0,6,1.4,0.214842,GRD,ОБЛ МОСКОВСКАЯ,50000.0,1.0,0.0,0
313,F,42,CIV,SPC,64620.0,24,1.9,0.443181,SCH,СТАВРОПОЛЬСКИЙ КРАЙ,17000.0,2.0,0.0,0
314,M,21,UNM,WRK,32362.5,12,1.4,0.547621,GRD,СВЕРДЛОВСКАЯ ОБЛ,50000.0,2.0,0.0,1
315,F,43,MAR,DIR,23941.0,10,1.32,0.316158,GRD,ОБЛ БРЯНСКАЯ,25000.0,1.0,0.0,0
316,M,28,UNM,UMN,44586.0,10,1.1,0.472891,SCH,ПРИМОРСКИЙ КРАЙ,75000.0,6.0,0.0,0
317,M,52,MAR,UMN,24827.0,10,1.32,0.348731,GRD,РОСТОВСКАЯ ОБЛАСТЬ,45000.0,6.0,0.0,0
318,M,29,UNM,BIU,13842.0,5,1.1,0.517624,SCH,ОБЛ НИЖЕГОРОДСКАЯ,50000.0,3.0,0.0,1
319,M,28,MAR,SPC,29667.0,12,1.6,0.55708,SCH,БРЯНСКАЯ ОБЛАСТЬ,32540.0,1.0,0.0,0
320,M,65,UNM,BIS,16348.0,10,1.32,0.428148,GRD,ОБЛ НИЖЕГОРОДСКАЯ,60000.0,1.0,0.0,0
321,F,22,UNM,SPC,46378.0,10,1.6,0.61686,UGR,САМАРСКАЯ ОБЛ,35000.0,2.0,0.0,0
322,M,31,MAR,DIR,11728.0,12,1.1,0.474394,GRD,ОБЛ ЛЕНИНГРАДСКАЯ,40000.0,1.0,0.0,0
323,F,30,MAR,SPC,22990.0,12,1.6,0.623983,GRD,РОСТОВСКАЯ ОБЛАСТЬ,20000.0,1.0,0.0,0
324,M,33,MAR,SPC,16825.56,10,1.32,0.512764,SCH,ОБЛ КУРГАНСКАЯ,30000.0,0.0,0.0,0
325,F,23,UNM,SPC,17004.0,10,1.6,0.567129,GRD,РЕСП КАРАЧАЕВО-ЧЕРКЕССКАЯ,32300.0,2.0,0.0,1
326,F,36,MAR,SPC,53477.0,12,1.1,0.460917,UGR,ОБЛ ТВЕРСКАЯ,20000.0,1.0,0.0,0
327,F,29,MAR,SPC,23864.44,10,1.6,0.536474,GRD,ТАТАРСТАН РЕСП,25000.0,1.0,0.0,0
328,F,27,UNM,UMN,25353.33,10,1.6,0.582441,GRD,РЕСП. БАШКОРТОСТАН,30000.0,3.0,1.0,0
329,M,32,MAR,SPC,37990.0,10,1.1,0.442114,GRD,ОБЛ ИРКУТСКАЯ,80000.0,6.0,0.0,0
330,M,55,MAR,SPC,25830.0,14,1.9,0.259126,SCH,САНКТ-ПЕТЕРБУРГ,30000.0,2.0,0.0,0
331,F,24,UNM,SPC,58278.9,12,1.1,0.531807,GRD,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА,50000.0,1.0,0.0,1
332,F,54,CIV,SPC,35631.9,10,1.22,0.372905,SCH,ОБЛ ЛЕНИНГРАДСКАЯ,35000.0,4.0,0.0,0
333,M,27,UNM,SPC,13749.0,12,1.1,0.424946,UGR,КРАЙ ПЕРМСКИЙ,33000.0,2.0,0.0,0
334,M,26,UNM,SPC,91057.1,24,1.1,0.584865,GRD,КРАСНОДАРСКИЙ КРАЙ,70000.0,2.0,0.0,1
335,F,42,MAR,SPC,21023.0,10,1.32,0.449669,SCH,ЧЕЛЯБИНСКАЯ ОБЛ,116000.0,4.0,0.0,0
336,F,45,MAR,SPC,31157.0,12,1.44,0.65672,GRD,ОБЛ НОВОСИБИРСКАЯ,45000.0,1.0,0.0,0
337,F,61,WID,SPC,16548.0,10,1.1,0.414219,SCH,ОБЛ ИРКУТСКАЯ,30600.0,2.0,0.0,0
338,F,42,MAR,BIS,26089.0,10,1.6,0.5331,GRD,КРАЙ АЛТАЙСКИЙ,30000.0,0.0,0.0,0
339,F,59,WID,SPC,16187.0,10,1.9,0.55967,SCH,КРАЙ ПЕРМСКИЙ,27000.0,2.0,1.0,0
340,F,39,MAR,SPC,18277.0,10,1.1,0.348731,SCH,ОБЛ НИЖЕГОРОДСКАЯ,20000.0,4.0,0.0,0
341,M,23,UNM,SPC,26738.0,10,1.6,0.645478,SCH,ОБЛ ВОРОНЕЖСКАЯ,28500.0,0.0,0.0,0
342,F,43,MAR,SPC,7168.0,10,1.1,0.477647,SCH,СТАВРОПОЛЬСКИЙ КРАЙ,12000.0,0.0,0.0,0
343,F,39,MAR,SPC,68489.0,10,1.1,0.402715,GRD,САНКТ-ПЕТЕРБУРГ Г,30000.0,1.0,0.0,0
344,M,30,MAR,SPC,33558.0,10,1.4,0.575452,GRD,САХА /ЯКУТИЯ/ РЕСП,95000.0,3.0,0.0,0
345,F,27,UNM,SPC,50058.0,10,1.6,0.581677,GRD,РЕСП КАРАЧАЕВО-ЧЕРКЕССКАЯ,29000.0,4.0,0.0,0
346,F,48,UNM,SPC,9938.0,12,1.1,0.483568,SCH,САРАТОВСКАЯ ОБЛ,15000.0,4.0,0.0,0
347,F,48,MAR,SPC,30141.0,12,1.1,0.490884,GRD,ОБЛ КОСТРОМСКАЯ,38000.0,1.0,0.0,0
348,M,31,UNM,SPC,20739.0,10,1.1,0.425806,SCH,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА,40000.0,3.0,0.0,1
349,M,44,DIV,UMN,32391.0,10,1.16,0.353323,GRD,ОБЛ САМАРСКАЯ,60000.0,4.0,0.0,0
350,M,26,UNM,SPC,11489.0,10,1.6,0.546969,GRD,САМАРСКАЯ ОБЛ,28000.0,0.0,0.0,0
351,M,49,MAR,SPC,32888.0,24,1.1,0.594193,SCH,ОБЛ ЧЕЛЯБИНСКАЯ,38000.0,1.0,1.0,1
352,M,29,UNM,SPC,50000.0,10,1.1,0.502762,GRD,ОБЛ МОСКОВСКАЯ,70000.0,1.0,0.0,0
353,M,34,MAR,SPC,20532.0,10,1.32,0.365568,GRD,РЕСПУБЛИКА БУРЯТИЯ,85000.0,1.0,0.0,1
354,F,43,MAR,SPC,27088.0,10,1.6,0.651231,SCH,МОСКВА,30000.0,0.0,0.0,0
355,F,29,MAR,SPC,25289.0,10,1.6,0.511873,SCH,РЕСП. БАШКОРТОСТАН,18000.0,1.0,0.0,0
356,M,40,MAR,SPC,31767.0,12,1.6,0.662607,GRD,ОБЛ КЕМЕРОВСКАЯ,25000.0,2.0,0.0,1
357,M,42,DIV,SPC,15789.0,10,1.6,0.520814,SCH,КРАСНОДАРСКИЙ КРАЙ,25000.0,0.0,0.0,0
358,M,25,UNM,SPC,56578.0,12,1.6,0.69455,SCH,КРАСНОДАРСКИЙ КРАЙ,40000.0,0.0,0.0,0
359,F,26,UNM,UMN,51569.0,12,1.1,0.486581,GRD,МОСКВА Г,120000.0,1.0,0.0,0
360,F,42,MAR,SPC,14619.1,3,1.5,0.458862,SCH,КРАСНОДАРСКИЙ КРАЙ,28000.0,3.0,0.0,1
361,F,36,UNM,SPC,19016.0,10,1.32,0.370855,GRD,ЧЕЛЯБИНСКАЯ ОБЛ,37000.0,4.0,0.0,1
362,F,60,DIV,SPC,16150.0,10,1.1,0.443861,SCH,СВЕРДЛОВСКАЯ ОБЛ,23000.0,0.0,0.0,0
363,M,27,MAR,SPC,29743.33,10,1.6,0.586603,GRD,САХА /ЯКУТИЯ/ РЕСП,50000.0,1.0,0.0,0
364,F,22,UNM,SPC,45869.0,10,1.6,0.509359,UGR,ТАТАРСТАН РЕСП,25000.0,1.0,0.0,0
365,F,36,MAR,SPC,13955.56,10,1.1,0.39018,SCH,ОБЛ КУРГАНСКАЯ,12000.0,2.0,0.0,0
366,M,52,MAR,SPC,44169.0,10,1.6,0.767583,SCH,ЯРОСЛАВСКАЯ ОБЛ,25000.0,0.0,0.0,0
367,F,28,DIV,SPC,30154.0,10,1.32,0.344544,SCH,ОБЛ МОСКОВСКАЯ,30000.0,,,0
368,F,42,MAR,SPC,7643.33,10,1.1,0.54187,SCH,ОБЛ ИРКУТСКАЯ,13000.0,2.0,0.0,1
369,M,29,UNM,NOR,27778.0,12,1.6,0.653092,SCH,ОБЛ МОСКОВСКАЯ,35000.0,,,0
370,F,42,MAR,SPC,21418.0,10,1.4,0.394171,GRD,КРАЙ КАМЧАТСКИЙ,60000.0,1.0,0.0,0
371,M,37,CIV,SPC,28187.0,9,1.3,0.449001,GRD,ТЮМЕНСКАЯ ОБЛ,40000.0,0.0,0.0,0
372,F,39,DIV,SPC,31918.0,10,1.6,0.629253,GRD,ОБЛ НОВОСИБИРСКАЯ,25000.0,2.0,0.0,0
373,M,44,MAR,SPC,16176.0,12,1.3,0.52914,SCH,ОБЛ МОСКОВСКАЯ,50000.0,1.0,0.0,0
374,F,35,MAR,SPC,16759.0,10,1.32,0.385812,SCH,РОСТОВСКАЯ ОБЛ,23000.0,2.0,0.0,0
375,F,32,MAR,SPC,13990.0,6,1.6,0.389147,GRD,РЕСП АДЫГЕЯ,25000.0,,,1
376,F,39,CIV,SPC,24014.44,10,1.32,0.423991,GRD,ТАТАРСТАН РЕСП,40000.0,1.0,0.0,0
377,F,30,MAR,SPC,19380.0,10,1.1,0.311078,GRD,РОСТОВСКАЯ ОБЛ,40000.0,2.0,0.0,0
378,F,26,CIV,SPC,18990.0,12,1.6,0.590333,GRD,СВЕРДЛОВСКАЯ ОБЛАСТЬ,73000.0,0.0,0.0,0
379,F,52,DIV,DIR,70279.0,10,1.6,0.535032,SCH,МОСКВА,70000.0,2.0,0.0,0
380,M,32,MAR,UMN,12990.0,10,1.1,0.336191,SCH,КИРОВСКАЯ ОБЛАСТЬ,35000.0,1.0,0.0,0
381,F,52,UNM,SPC,15198.0,10,1.1,0.381102,SCH,ТВЕРСКАЯ ОБЛ,23500.0,0.0,0.0,0
382,M,30,MAR,SPC,17966.0,12,1.1,0.434974,GRD,ОБЛ ВОЛОГОДСКАЯ,80000.0,1.0,0.0,0
383,M,40,MAR,SPC,7719.0,6,1.1,0.3689,SCH,ТВЕРСКАЯ ОБЛАСТЬ,40000.0,3.0,0.0,0
384,F,41,MAR,SPC,56358.0,10,1.6,0.593863,SCH,РЕСП. САХА (ЯКУТИЯ),44000.0,3.0,0.0,0
385,F,40,MAR,SPC,17428.0,10,1.32,0.364028,SCH,ТАМБОВСКАЯ ОБЛ,26000.0,2.0,0.0,0
386,F,28,MAR,SPC,13085.1,10,1.5,0.362306,GRD,МОСКВА,35000.0,0.0,0.0,0
387,M,32,MAR,SPC,23519.0,10,1.4,0.536442,SCH,ОБЛ ИРКУТСКАЯ,52000.0,2.0,0.0,0
388,F,46,MAR,SPC,15980.0,6,1.5,0.393357,GRD,КРАЙ СТАВРОПОЛЬСКИЙ,20000.0,2.0,0.0,0
389,M,25,UNM,BIS,6190.0,6,1.5,0.459185,SCH,МОСКВА Г,80000.0,1.0,0.0,0
390,M,31,UNM,UMN,17060.0,12,1.41,0.347753,GRD,ОБЛ МОСКОВСКАЯ,50000.0,1.0,0.0,0
391,M,32,MAR,SPC,31748.0,12,1.1,0.507348,SCH,САХА /ЯКУТИЯ/ РЕСП,75000.0,0.0,0.0,1
392,F,41,UNM,SPC,53237.0,18,1.1,0.417406,SCH,КРАЙ ЗАБАЙКАЛЬСКИЙ,70000.0,6.0,0.0,0
393,F,62,DIV,SPC,18298.0,10,1.3,0.345412,SCH,КРАСНОДАРСКИЙ КРАЙ,34000.0,1.0,0.0,0
394,M,21,UNM,SPC,24308.0,10,1.1,0.457485,GRD,ОБЛ ВОРОНЕЖСКАЯ,22000.0,,,0
395,M,39,MAR,PNA,26995.5,10,1.23,0.288497,GRD,РЕСП БУРЯТИЯ,25000.0,3.0,0.0,0
396,F,41,DIV,SPC,14763.0,12,1.1,0.4572,SCH,ОБЛ НИЖЕГОРОДСКАЯ,30000.0,3.0,0.0,0
397,F,26,DIV,SPC,14608.0,10,1.1,0.475699,SCH,ОБЛ МОСКОВСКАЯ,30000.0,3.0,0.0,1
